created_date,source,context,annotation,__index_level_0__
2024-01-14,Y,반복되는 실수에 타오름을 억누르기 어려웠다.,"[{'annotator': 'A', 'emotion': '분노_타오름', 'gender': 'F'}]",1989
2024-01-19,Y,정당하지 못한 평가에 날카로움이 치밀었다.,"[{'annotator': 'A', 'emotion': '분노_날카로움', 'gender': 'M'}]",1990
2024-01-12,Y,무례한 말투에 속이 끓어올라 날카로움을 참느라 애썼다.,"[{'annotator': 'A', 'emotion': '분노_날카로움', 'gender': 'F'}]",1991
2024-01-08,X,반복되는 실수에 타오름을 억누르기 어려웠다.,"[{'annotator': 'A', 'emotion': '분노_타오름', 'gender': 'M'}]",1992
2024-03-25,Y,거짓말이 밝혀지는 순간 날카로움이 번쩍 치솟았다.,"[{'annotator': 'A', 'emotion': '분노_날카로움', 'gender': 'F'}]",1993
2024-03-29,X,약속을 무시하는 태도에 원망으로 하루를 망쳤다.,"[{'annotator': 'A', 'emotion': '분노_원망', 'gender': 'F'}]",1994
2024-01-29,Z,약속을 무시하는 태도에 원망으로 하루를 망쳤다.,"[{'annotator': 'A', 'emotion': '분노_원망', 'gender': 'M'}]",1995
2024-01-07,X,약속을 무시하는 태도에 불쾌으로 하루를 망쳤다.,"[{'annotator': 'A', 'emotion': '분노_불쾌', 'gender': 'M'}]",1996
2024-02-09,X,반복되는 실수에 원망을 억누르기 어려웠다.,"[{'annotator': 'A', 'emotion': '분노_원망', 'gender': 'F'}]",1997
2024-01-20,X,정당하지 못한 평가에 날카로움이 치밀었다.,"[{'annotator': 'A', 'emotion': '분노_날카로움', 'gender': 'F'}]",1998
2024-03-30,X,정당하지 못한 평가에 날카로움이 치밀었다.,"[{'annotator': 'A', 'emotion': '분노_날카로움', 'gender': 'F'}]",1999
2024-01-17,Y,배려 없는 행동이 반복되어 냉담으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_냉담', 'gender': 'M'}]",2000
2024-01-15,X,뒷담화를 일삼는 그 사람에게 치사함이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'F'}]",2001
2024-01-19,X,남의 공을 가로채는 행동이 너무 불신감스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'M'}]",2002
2024-01-15,Y,존중 없는 말투에 서서히 외면이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2003
2024-03-21,Z,존중 없는 말투에 서서히 외면이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2004
2024-03-04,Y,뒷담화를 일삼는 그 사람에게 외면이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2005
2024-02-13,Z,존중 없는 말투에 서서히 반감이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'F'}]",2006
2024-01-03,X,존중 없는 말투에 서서히 냉담이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_냉담', 'gender': 'F'}]",2007
2024-03-06,X,배려 없는 행동이 반복되어 치사함으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'F'}]",2008
2024-03-10,Z,약속을 번번이 어기는 모습이 치사함을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'F'}]",2009
2024-01-27,Y,약속을 번번이 어기는 모습이 외면을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2010
2024-03-17,X,뒷담화를 일삼는 그 사람에게 비위상함이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_비위상함', 'gender': 'M'}]",2011
2024-01-11,X,배려 없는 행동이 반복되어 외면으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2012
2024-02-14,X,존중 없는 말투에 서서히 냉담이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_냉담', 'gender': 'M'}]",2013
2024-01-10,X,뒷담화를 일삼는 그 사람에게 치사함이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'F'}]",2014
2024-01-05,Y,존중 없는 말투에 서서히 비위상함이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_비위상함', 'gender': 'F'}]",2015
2024-03-13,X,배려 없는 행동이 반복되어 치사함으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'F'}]",2016
2024-01-17,Y,존중 없는 말투에 서서히 불신감이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'F'}]",2017
2024-01-19,Y,약속을 번번이 어기는 모습이 외면을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'M'}]",2018
2024-03-04,Y,약속을 번번이 어기는 모습이 반감을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'M'}]",2019
2024-01-13,Y,약속을 번번이 어기는 모습이 불신감을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'M'}]",2020
2024-03-18,Z,약속을 번번이 어기는 모습이 불신감을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'M'}]",2021
2024-03-19,X,배려 없는 행동이 반복되어 냉담으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_냉담', 'gender': 'F'}]",2022
2024-01-04,Z,뒷담화를 일삼는 그 사람에게 외면이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'M'}]",2023
2024-03-31,X,존중 없는 말투에 서서히 불신감이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'M'}]",2024
2024-03-31,Y,존중 없는 말투에 서서히 냉담이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_냉담', 'gender': 'F'}]",2025
2024-02-04,X,배려 없는 행동이 반복되어 비위상함으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_비위상함', 'gender': 'F'}]",2026
2024-01-25,Z,뒷담화를 일삼는 그 사람에게 시기심이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'M'}]",2027
2024-03-04,X,존중 없는 말투에 서서히 경멸이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_경멸', 'gender': 'F'}]",2028
2024-01-14,Z,뒷담화를 일삼는 그 사람에게 외면이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2029
2024-01-21,Y,약속을 번번이 어기는 모습이 외면을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2030
2024-02-08,X,약속을 번번이 어기는 모습이 외면을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2031
2024-03-04,Y,남의 공을 가로채는 행동이 너무 반감스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'F'}]",2032
2024-01-25,X,배려 없는 행동이 반복되어 시기심으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'F'}]",2033
2024-01-09,Z,배려 없는 행동이 반복되어 치사함으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'F'}]",2034
2024-01-13,Y,배려 없는 행동이 반복되어 경멸으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_경멸', 'gender': 'F'}]",2035
2024-01-30,Y,뒷담화를 일삼는 그 사람에게 냉담이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_냉담', 'gender': 'M'}]",2036
2024-02-28,Z,배려 없는 행동이 반복되어 불신감으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'F'}]",2037
2024-02-28,Y,뒷담화를 일삼는 그 사람에게 비위상함이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_비위상함', 'gender': 'F'}]",2038
2024-02-27,Z,존중 없는 말투에 서서히 반감이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'F'}]",2039
2024-01-27,Y,약속을 번번이 어기는 모습이 불신감을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'M'}]",2040
2024-03-24,Z,남의 공을 가로채는 행동이 너무 불신감스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'F'}]",2041
2024-02-06,Z,배려 없는 행동이 반복되어 외면으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'M'}]",2042
2024-02-14,X,남의 공을 가로채는 행동이 너무 치사함스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'F'}]",2043
2024-03-21,Z,약속을 번번이 어기는 모습이 외면을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'M'}]",2044
2024-02-26,X,존중 없는 말투에 서서히 치사함이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'F'}]",2045
2024-02-16,Y,뒷담화를 일삼는 그 사람에게 시기심이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'F'}]",2046
2024-01-14,Y,존중 없는 말투에 서서히 시기심이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'M'}]",2047
2024-02-14,X,배려 없는 행동이 반복되어 시기심으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'M'}]",2048
2024-02-25,Y,배려 없는 행동이 반복되어 반감으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'F'}]",2049
2024-01-13,Y,뒷담화를 일삼는 그 사람에게 외면이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2050
2024-02-22,Y,남의 공을 가로채는 행동이 너무 비위상함스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_비위상함', 'gender': 'F'}]",2051
2024-01-20,Y,뒷담화를 일삼는 그 사람에게 반감이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'M'}]",2052
2024-01-10,Y,존중 없는 말투에 서서히 냉담이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_냉담', 'gender': 'F'}]",2053
2024-02-27,Y,남의 공을 가로채는 행동이 너무 외면스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2054
2024-02-19,Z,약속을 번번이 어기는 모습이 반감을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'M'}]",2055
2024-01-21,X,약속을 번번이 어기는 모습이 경멸을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_경멸', 'gender': 'F'}]",2056
2024-03-30,Y,약속을 번번이 어기는 모습이 치사함을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'M'}]",2057
2024-02-13,Y,배려 없는 행동이 반복되어 외면으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2058
2024-01-18,Z,존중 없는 말투에 서서히 냉담이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_냉담', 'gender': 'M'}]",2059
2024-03-12,Y,뒷담화를 일삼는 그 사람에게 불신감이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'F'}]",2060
2024-03-03,Z,배려 없는 행동이 반복되어 불신감으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'M'}]",2061
2024-01-16,X,남의 공을 가로채는 행동이 너무 경멸스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_경멸', 'gender': 'F'}]",2062
2024-03-05,X,뒷담화를 일삼는 그 사람에게 시기심이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'F'}]",2063
2024-03-01,Z,배려 없는 행동이 반복되어 반감으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'F'}]",2064
2024-02-02,X,배려 없는 행동이 반복되어 비위상함으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_비위상함', 'gender': 'M'}]",2065
2024-02-22,Y,약속을 번번이 어기는 모습이 외면을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'M'}]",2066
2024-03-03,X,남의 공을 가로채는 행동이 너무 경멸스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_경멸', 'gender': 'M'}]",2067
2024-03-19,X,배려 없는 행동이 반복되어 경멸으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_경멸', 'gender': 'F'}]",2068
2024-01-25,Y,존중 없는 말투에 서서히 시기심이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'F'}]",2069
2024-01-18,Z,존중 없는 말투에 서서히 경멸이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_경멸', 'gender': 'F'}]",2070
2024-02-24,Z,배려 없는 행동이 반복되어 시기심으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'M'}]",2071
2024-01-12,X,존중 없는 말투에 서서히 치사함이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'M'}]",2072
2024-03-16,Z,뒷담화를 일삼는 그 사람에게 반감이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'M'}]",2073
2024-01-03,X,뒷담화를 일삼는 그 사람에게 치사함이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'M'}]",2074
2024-03-20,X,배려 없는 행동이 반복되어 치사함으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'F'}]",2075
2024-03-26,X,남의 공을 가로채는 행동이 너무 불신감스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'F'}]",2076
2024-02-19,X,약속을 번번이 어기는 모습이 반감을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'M'}]",2077
2024-02-06,Z,배려 없는 행동이 반복되어 시기심으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'M'}]",2078
2024-02-27,Y,존중 없는 말투에 서서히 경멸이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_경멸', 'gender': 'F'}]",2079
2024-02-05,X,뒷담화를 일삼는 그 사람에게 냉담이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_냉담', 'gender': 'F'}]",2080
2024-02-14,Y,남의 공을 가로채는 행동이 너무 시기심스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'M'}]",2081
2024-02-26,Y,약속을 번번이 어기는 모습이 불신감을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'M'}]",2082
2024-03-27,Z,배려 없는 행동이 반복되어 냉담으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_냉담', 'gender': 'M'}]",2083
2024-03-16,Z,약속을 번번이 어기는 모습이 외면을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'M'}]",2084
2024-02-29,Z,남의 공을 가로채는 행동이 너무 시기심스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'F'}]",2085
2024-03-19,X,약속을 번번이 어기는 모습이 외면을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2086
2024-01-20,Z,존중 없는 말투에 서서히 외면이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'F'}]",2087
2024-01-09,Z,남의 공을 가로채는 행동이 너무 외면스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_외면', 'gender': 'M'}]",2088
2024-02-22,X,존중 없는 말투에 서서히 반감이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'F'}]",2089
2024-01-07,Y,남의 공을 가로채는 행동이 너무 불신감스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'F'}]",2090
2024-03-24,X,존중 없는 말투에 서서히 시기심이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'F'}]",2091
2024-01-23,Y,존중 없는 말투에 서서히 경멸이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_경멸', 'gender': 'M'}]",2092
2024-02-26,Y,약속을 번번이 어기는 모습이 경멸을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_경멸', 'gender': 'M'}]",2093
2024-02-03,Z,뒷담화를 일삼는 그 사람에게 불신감이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'M'}]",2094
2024-02-02,Z,뒷담화를 일삼는 그 사람에게 비위상함이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_비위상함', 'gender': 'F'}]",2095
2024-01-13,Z,뒷담화를 일삼는 그 사람에게 비위상함이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_비위상함', 'gender': 'F'}]",2096
2024-01-05,Y,뒷담화를 일삼는 그 사람에게 비위상함이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_비위상함', 'gender': 'M'}]",2097
2024-01-26,Z,남의 공을 가로채는 행동이 너무 반감스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'M'}]",2098
2024-02-24,Z,존중 없는 말투에 서서히 불신감이 커졌다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_불신감', 'gender': 'M'}]",2099
2024-03-28,Y,약속을 번번이 어기는 모습이 반감을 낳았다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_반감', 'gender': 'M'}]",2100
2024-02-18,X,뒷담화를 일삼는 그 사람에게 시기심이 쌓였다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_시기심', 'gender': 'F'}]",2101
2024-01-15,Y,남의 공을 가로채는 행동이 너무 냉담스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_냉담', 'gender': 'F'}]",2102
2024-03-10,Y,남의 공을 가로채는 행동이 너무 경멸스럽다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_경멸', 'gender': 'M'}]",2103
2024-03-11,Y,배려 없는 행동이 반복되어 치사함으로 거리를 두게 되었다.,"[{'annotator': 'A', 'emotion': '미움(상대방)_치사함', 'gender': 'F'}]",2104
